Via Filippo Turati,30
Piazza Svezia,30
Traccia abbandonata - rovi,-1
Via Luigi Firpo,30
Argine nord del Canale Cimena,-1
Via Michelangelo Tonello,30
Via Andrea Vochieri,-1
Corso Telesio,-1
Via Tetti Alassa,-1
Via Vistrorio,30
Viale Ottavio Mario Mai,-1
Via San Pietro,30
Via Sangro,30
Strada Provinciale del Gerbido,-1
Via Pavone,30
Via Beato Bernardo,30
Via del Rivo,-1
Strada Airali,30
Strada Revigliasco, 251,30
Corso Giuseppe Garibaldi,50
Via Carlo Pinchia,30
Via Lancia,30
Via Alpignano,50
Viale Vif,-1
Piazza SS Pietro e Paolo,30
Via Brione,30
Strada Com Cimitero di Cavoretto,-1
Via Giacomo Rossini,30
Via degli Artisti,-1
Via Cogne,30
Via Borgoticino,30
Via Giovanni Battista Bricherasio,30
Corso Giambattista Beccaria,50
Via Roberto Crescenzio,30
Via Bardonecchia,30
Via Cosseria,30
via Boves,-1
Via Parrochiale,30
Strada del Pansa,-1
Viale Cadore,-1
Via Ormea,30
Via Giuseppe Depanis,-1
Piazzale degli Alpini,30
Viale Martiri della Libertà,30
Via Vittorio Amedeo II,30
Via Lanusei,30
Via Giovanni Camerana,30
Via R. Leoncavallo,30
Ponte Sassi,50
Via Cielo,30
via Carignano,-1
Via Giacinto Gallina,-1
Via Borgarelli,30
Rotta Bottion,-1
Strada Foratella,-1
Viale Giustetti,30
Via Borgarello,30
Via Luigi Rolando,30
Via Gallarate,30
Via San Giuseppe Cafasso,30
Via Trieste,30
Via Sant'Antonio,30
Via del Ballo,30
Via Pintor Giaime,30
Via Teresio Perino,30
Via Valeggio,-1
Via Rigolfo,30
Piazza Gustavo Modena,-1
Via Rodolfo Bettazzi,-1
Via Oulx,-1
Via Villa di Montpascal,30
Corso Benedetto Brin,-1
Via Pessinetto,-1
Pista ciclabile di Corso Giulio Cesare,-1
Viale Francesco fasano,30
Via Como,30
Strada Provinciale Chieri Pecetto,-1
Largo Filippo Turati,-1
Via Oglianico,-1
Via Accampamento,30
Via Pietro Giuria,30
Via Ilarione Petitti,30
Via Nomaglio,30
Via Pomaro,30
Strada Mongreno,30
Via Gaspare Piccolo,30
Via Can Candido Balma,-1
Via Fagnano,-1
Via Vittorio Actis,30
Via Monte Pasubio,-1
Strada Fornacino,50
Via De Amicis,-1
Via Ludovico Bellardi,-1
Via Silvestro Lega 32,30
Via Pietro Bonfante,30
Via Vincenzo Porri,30
Via dei Prati,-1
Via Saluzzo,30
Sentiero dei gigli,-1
Piazza Maria Teresa,30
Via Gian Francesco Re,30
Via Perugia,30
Strada del Lionetto,-1
Via Generale dalla Chiesa,-1
Via Fiesole,-1
Via Bernardino Lanino,30
Strada dei Tadini,30
Via Vitozzi,30
Piazza Marconi,30
Via Urbino,30
Via Saverio Mercadante,30
Via Guido Gozzano,30
Via Rochemolles,-1
Via Volta,30
Via Calvo,30
Vicolo Bormida,30
Strada Pendina,30
Via Carlo Castelnuovo delle Lanze,30
Via della Piombia,-1
Via dei Foglienghi,30
Via Canelli,30
Via Michele Schina,30
Via dei Castori,30
Via Fiume,30
Pronto Soccorso - Emercency,-1
Vicolo Cesare Benevello,-1
Corso Torino,70
Vicolo Mameli,30
Via Ippolito Pindemonte,-1
Via Gerolamo Tiraboschi,-1
Via Ferdinando Bonsignore,-1
Strada Rosmarino,-1
Via Malta 36,30
Via Artigianelli,30
Via Dalmazio Birago,30
Via Montalenghe,-1
Via Sapri,30
Via San Ponzio,-1
Strada Bottione,30
Via Verzuolo,30
