Via Salemi,-1
Piazza Micca,-1
Via Florio,30
Via Pietro Messineo,30
Via Antonio de Gregorio,30
Piazza XIII Vittime,-1
Via Rocco Jemma,30
Via Rosario Riolo,30
Via Nove Maggio 1943,30
Via Carmelo Trasselli,-1
Via dei Seggettieri,30
Via Alaimo da Lentini,30
Via Selinunte,30
Vicolo Scafidi,-1
Via Filippo Juvara,30
Via Gabriele D'Annunzio,30
Via Palermo,50
Via della Vetriera,30
Vicolo Pipitone,-1
Via delle Case Nuove,30
Piazza Due Palme,-1
Via Rosario Salvo,-1
Vicolo Carini,-1
Via Vincenzo Fici,30
Via Stanislao Cannizzaro,30
Via dello Speziale,30
Discesa di Candelai,-1
Via Giacomo Cusmano,-1
Via Salvatore Aldisio,30
Vicolo Infermeria dei Cappucini,-1
Via Principe di Granatelli,30
Via Conciliazione,30
Via Paolo Emiliani Giudici,30
Via Littore Ragusa,30
Piazza Noviziato,30
Via Don Michele Rua,-1
Piazza Cappuccini,30
Via Benedetto Balsamo,30
Strada Provinciale 69 di Monreale,50
Via Francesco Paolo Perez,30
Piazzetta Rosario La Duca,-1
Via Riccardo Zandonai,30
Via Norvegia,30
Via Padre Guseppe Puglisi,30
Via Francesco Petrarca,30
Via dell'orsa maggiore,50
Vicolo I Appalto,-1
Via Costantino Nigra,30
Via Valderice,30
Via Sperone,-1
Vicolo Parrini,-1
Via San Ciro,-1
Via Eugenio Morici,-1
Via Arcangelo Coreli,30
Via Emanuele Notarbartolo,-1
Vicolo Monacelli,-1
Via del Monte,30
Vicolo Zisa,30
Via Cesare Airoldi,30
Via Oneto,-1
Via Val di Mazara,30
Viale della Libertà,-1
Via Lenin Mancuso,-1
Via Dogali,30
Via Tommaso Lo Cascio,30
Via Montecarlo,30
Via Epicarno,30
Via dell'Orsa Minore,50
Vicolo Guascone,-1
Via Gian Giacomo Adria,30
Via M. 19,30
Viale Regione Siciliana Sud Est,90
Via Maltese,30
Via S. Cappello,-1
Via Domenico Scinà,30
Via Benedetto Baldi,30
Via dei Leoni,30
Via Alfa Primo,30
Cortile Lucia,-1
via Uditore,50
Via Trabia,30
Via Giuseppe Pagano,-1
Via Antonio Ugo,-1
Via Tommaso de Vigilia,30
Vicolo Cacciatore,-1
Via Papa Giovanni XXIII,50
Via Cardinale Tomasi,30
Via Taormina,30
Vicolo Faia,30
Via gino funaioli,-1
Via dei Quartieri,50
Via Sammartino,30
Via Mariano Accardo,-1
Via Bernardino Molinari,30
Via Generale Francesco Salemi,-1
Via Generale Giuseppe Arimondi,30
Via Tripoli,30
Via Mario Cutelli,30
Via Pantelleria,-1
Vicolo Trugliari,-1
Via Generale Vincenzo Streva,30
Via dello Spirito Santo,30
Largo San Michele Arcangelo,30
Via Ciullo d'Alcamo,30
Via Luigi Cosenz,30
Vicolo della Rosa Bianca,-1
Vicolo Madonna,-1
Via Moggia,30
Via Enrico Fermi,30
Via Ben Giobair,-1
Vicolo Santa Maria Maggiore,-1
Via Manin,30
Via San di Savio,-1
Via Spagna,30
Via Leonardo Di Bartolomeo,30
Via Antonio Veneziano,50
Via dei Tintori,30
Via Augusta,-1
Via Sacra Famiglia,30
Via Michele del Bono,30
Via Tommaso Marcellini,30
Via Alfonso il Magnanimo,30
Via Argentieri,-1
Via Antonino Alfano,30
Via Antonino Laudicina,50
Via Tommaso Gargallo,30
Via Val Platani,30
Via Antonio Fanaro,30
Via delle Madonie,30
Vicolo San Carlo,30
Via Barresi,-1
Via Svizzera,30
Via del Ponticello,30
Via Salvatore Lo Forte,30
Via Napolitani,30
Via Prospero Intorcetta,30
Piazzale Anelli,-1
Via Franco Lucchini,30
Via Ottavio d'Aragona,30
Vicolo Valguarnera,30
Via Padre Giorgio Guzzetta,30
Vicolo Giancola,-1
Piazza del Carmine,30
Via Virgilio La scola,-1
Via Siracusa,50
Cortile Gucciardi,30
Via Camillo Randazzo,-1
Via Simone Cuccia,30
Via Enzo Biagi,50
Via Marche,30
Via Patuano,30
Via Diego Orlando,30
Via Giacomo Leopardi,-1
Piazza Ponte Ammiraglio,-1
Via Francesco Ferrara,30
Salita Partanna,30
Via Pietro Donato,-1
Piazzetta Benedetto Cairoli,-1
Vicolo Niscemi,-1
Via Turchia,-1
Via Don Orione,30
Strada Vicinale San Martino,30
Piazza Albert Einstein;Viale Regione Siciliana Nord Ovest,-1
Via Michele Schiavo,30
Via Acireale,-1
Via Florestano Pepe,30
Via Cesare Terranova,-1
Via Matteo Musso,30
Via Giorgio Gemellaro,30
Via Abruzzi,30
Via Gioacchino Rossini,30
Via Carmelo Pardi,30
Via Imperatore Federico,-1
Via Giardinaccio,30
Via Generale Domenico Chinnici,-1
Via Corradino di Svevia,30
Via Nicolò Turrisi,50
Via Valenza,30
Piazza Bologni,30
Via Caravaggio,30
Via Zoppo di Gangi,30
Piazza Sant'Anna,-1
Piazza Tosti,50
Via Erice,-1
Piazzale Louis Pasteur,-1
Via Sant'Agata alla Guilla,30
Via del Pallone,30
Via Maggiore Giuseppe Galliano,30
Via La Venia,-1
Via Pietro Novelli,50
Via Molara,50
Viale Leonardo da Vinci,-1
Corso Calatafimi,50
