Corso Don Giovanni Minzoni,70
Viale della Piramide Cestia,-1
Via Forlimpopoli,30
Via Augusto Lupi,30
Via Mario Angeloni,30
Via Guardavalle,30
Via Antonio Antonini,30
Via Desio,30
Via delle Muracce,30
Via della Madreperla,30
Largo Filippo Rosa,-1
Via Mar dei Sargassi,30
Via Coredo,30
Largo Mombasiglio,30
Via Passo della Sentinella,30
Via di Valle Nicosia,30
Via Cesare Lombroso,30
Via Lucera,30
Vicolo del Forno,-1
Via Cima Vallona,30
Via Molochio,30
Via Attilio Zuccagni Orlandini,30
Via Carlo Lucidi,30
Via Sinnai,30
Via Cortazzone,30
Vicolo delle Capannelle,30
Largo Luigi Francescon,-1
Via Volga,30
Via Giovanni Battista Da Pesaro,30
Via Roccalvecce,30
Via delle Campigiane,30
Via Cardinale Paolo Marella,30
Vicolo Aniene,-1
Via degli Scrovegni,30
Via Calosso,30
Via Onano,30
Via Mastro Giorgio,30
Via Pescasseroli,30
Via Giacomo Brodolini,30
Via di Ponte Sisto,30
Via Venanzio Gabriotti,30
Via Campo Tenese,30
Via Caggiano,30
Via Giampiero Combi,30
Via Eremo,30
Via dei Bonzagna,30
Via Gerardo Mercatore,30
Via Crisostomo Salistri,30
scalinata della Civiltà del Lavoro,-1
Via Picciano,30
Via Giuseppe Ferrata,30
Via Montechiaro d'Asti,30
Via Giacomo Peroni,30
Via San Remo,30
Via Angelo della Pergola,30
Via Moresco,30
Via Fra Giovanni Battista Orsenigo,30
Ponte Flaminio,70
Via Leprignano,30
Via Massimo Troisi,30
Via dei Casali del Drago,30
Via del Passetto,-1
Via Sem Benelli,30
Via Sabiniano,30
Via Montelupo Fiorentino,30
Via Luigi Condorelli,-1
Via Gagliole,30
Via Eustachio Manfredi,30
Via Scigliano,30
Via Monte Polacco,-1
Via San Crescenziano,30
Via Rino Albertarelli,30
Via Egerio Levio,30
Via Cinaglio,30
Via Alberto Burri,30
Via Laurina,-1
Via Albano,30
Via Aretusa,30
Largo Tripi,30
Largo Carlo Sacconi,30
Via Protagora,30
Via Lercara Friddi,30
Via delle Cinciarelle,30
Via delle Barozze,30
Via Suez,30
Via di Villa Senni,30
Via Riccardo Bianchi,30
Via Lero,30
Via Liri,30
Via Roberto Malatesta,30
Via Goffredo Bellonci,30
Via Giotto,30
Via Moliere,30
Viale Adamo Mickievicz,-1
Via Edoardo Chiossone,30
Vicolo dei Morti di San Paolo,30
Via Rosario Nicolò,30
Via Annibale Ninchi,30
Via Francesco Sabatini,30
Via Arcesilao,-1
Via dell'Amba Aradam,70
Via Lazzaro Belli,30
Via Cellara,30
Via della Ruta,-1
Via Vincenzo Cuoco,30
Via Poggio Cesi,30
Strada Comunale Bianca,-1
Via dei Fauni,30
Via Fordongianus,30
Via Euridice,30
Via Anna Perenna,30
Largo di San Luca Evangelista,30
Via Gentile da Mogliano,30
Via Giulio Krall,30
Via Enzo Paci,30
Via Guglielmo Albimonte,30
Via Michelangelo Pinto,30
Via del Fosso di Monte Oliviero,30
Via Aureliano Pertile,30
Via Mondragone,30
Via Saronno,30
Via di Passo Lombardo,50
Via Carlazzo,30
Via Summonte,30
Largo Alfonso Favino,-1
Via Teodoro Valfrè,-1
Via del Sambuco,-1
Via Lucio Mummio,30
Via Valbondione,30
Via Vicchio,-1
Via Vidigulfo,30
Via Domenico Basa,-1
Via Tommaso Maria Fusco,30
Via Ferruccio Ulivi,30
Vicolo del Tre,30
Via Alessandro Zannetti,30
Via Colle de Fora,30
Vicolo Roncello,-1
Via Abate Ugone,50
Via Giuseppe Marcora,30
Via Montiglio,30
Via Giacomo Zanella,30
Largo della Gancia,30
Via Vigo di Fassa,30
Via Altofonte,30
Piazza delle Primule,30
Via Carlo Avolio,30
Via Monte del Gatto,30
Via Erminio,30
Strada di Valle Pantana II,-1
Viale Giuseppe Mazzini,30
16° strada,30
Via Bollengo,30
Via Bacchiglione,30
Via Melisenda,30
Via Pietro Romualdo Pirotta,30
Via Clelia,30
Vicolo Giorgi,30
Via Biella,30
Strada di Colle Marocco,-1
Via del Torraccio di Torrenova,30
Piazza Francesco Cucchi,30
Via Parco dei Lecci,30
Via Pietro Colletta,30
Via Francesco Torta,30
Via Morro d'Oro,30
Via Loano,30
Via del Pero,30
Via Edoardo D'Onofrio,30
Vicolo Bambocci,-1
viale Gran Bretagna,30
Via Antonio Bennicelli,30
Via Agostino Agazzari,30
Via Cineto Romano,30
Via Madonna Due Ponti,-1
Dollina Lupara,-1
Via Luigi Pirandello,30
Via Celso Ulpiani,30
Via Soverato,30
Via dei Malatesta,30
Via Fibreno,30
Via Ruggero Fiore,30
Via Castagnole di sotto,30
Piazzale Clodio,70
Via del Garofano,30
Via Agostino Novella,30
Via Massa d'Albe,30
Via Magnano in Riviera,30
Via Giuseppe Moschini,30
Via di Colle Girello,30
Via della Mole,50
Via Fortunato Pintor,30
Via Pietro Sbarbaro,30
Via di Gesù e Maria,-1
Via dei Gladioli,30
Via Capo Soprano,30
Contrada Colle Finocchio,-1
Via dei Prataroni,-1
Via Giovanni Vendramini,30
Via Felice Ferri,30
Via Cesare Baronio,30
Via Aristofane,30
Via di Prato Falcone,30
Viale Giacomo Matteotti,30
Via Homs,30
Viale Partenope,30
Via Balestrino,30
Via Pericle Fazzini,30
Via Adolfo Tommasi,30
Via Vincenzo Drago,30
Via Paolo Anesi,30
Via Giovanni Pascoli,30
Via dei Silvestrini,30
Via Lombardia,30
Via Peirce,30
Via Vincenzo Tineo,30
Via di Sodano,30
Via Laurana,30
Via della Chimica,30
Via Isola delle Femmine,30
Vicolo dell'Orso,-1
Via Giovanni Spano,30
Via Mario Morasso,30
Via Ovidio,30
Piazza dei Tribunali,50
Via Pietro Rosano,30
Via Giovanni Denaro,30
Via delle Alzavole,30
Largo Benedetto Bompiani,-1
Vicolo della Stazione di Tor Sapienza,30
Via Vestricio Spurinna,30
Via Carlo Armellini,30
Via Dante Caporali,30
Via di Santo Stefano Rotondo,30
Via Santa Maria Ausiliatrice,-1
Via Giovanni Maggi,30
Via Gratteri,30
Via Barriera del Bosco,30
Via Pacifico Benetti,30
Via Mandela,30
Lungotevere Ripa,70
Via Bellagio,30
Via Ruffini,30
Via Sartena,30
Via Alberto Fortis,-1
Via degli Orti,30
Via Antonio Sogliano,30
Via Vervio,30
Via Capitan Bavastro,30
Via del Seminario,30
Piazza Carlo Casini,30
Via Giovanni Salviucci,30
Via del Fosso della Santola,-1
Via Sandro Giovannini,30
Via Pasquale Stabilini,30
Via Carlo Lasinio,30
Via Portella Castro,30
Via Domiziano,50
Via di Sant'Agapito,-1
