Via Francesco Lattanzio,[['secondary', -1]]
Strada Stoppelli,[['service', -1], ['service', -1], ['service', -1]]
Viale Giovanni Falcone e Paolo Borsellino,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Via Federico Hermann,[['residential', -1]]
Via Vincenzo Sassanelli,[['unclassified', -1]]
McDrive,[['service', '20'], ['service', -1], ['service', -1]]
Strada Albicocca,[['pedestrian', -1]]
Via Robert Kennedy,[['unclassified', -1], ['unclassified', -1], ['residential', -1]]
Via Niceforo,[['unclassified', -1], ['unclassified', -1], ['residential', -1]]
Via Pisani,[['residential', -1]]
I Traversa Brigata Regina,[['residential', -1]]
Piazza Redentore,[['pedestrian', -1], ['residential', -1], ['residential', -1]]
Via Amendola,[['residential', -1]]
Via Luigi Luzzatti,[['residential', -1]]
Via Beata Elia di San Clemente,[['tertiary', -1]]
Strada Lonigro,[['residential', -1]]
Piazza Sant'Anselmo,[['pedestrian', -1]]
Via Bruno Buozzi,[['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1]]
Via V. Lonero,[['residential', -1]]
Sottovia Quintino Sella,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Via Cesare Diomede Fresa,[['unclassified', -1]]
Via San Francesco d'Assisi,[['residential', -1], ['unclassified', -1], ['unclassified', -1], ['residential', -1], ['unclassified', -1]]
Via Alberotanza,[['residential', -1]]
Via Carlo Perrone,[['residential', -1]]
Via Giuseppe Musci,[['unclassified', -1]]
Via Martiri delle Foibe,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Strada rurale del torrente Balice,[['track', -1]]
Viale Nicola Dell'Andro,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Viale Giuseppe Tatarella,[['secondary', '50'], ['secondary_link', -1], ['secondary_link', -1], ['secondary', -1], ['secondary', '50']]
Via Mantova,[['residential', -1], ['residential', -1]]
Via Monte San Michele,[['residential', -1]]
Largo Don Franco Ricci,[['service', -1]]
Largo 2 Giugno,[['tertiary', -1], ['tertiary', -1], ['secondary', -1]]
Via Barisano Da Trani,[['residential', -1]]
Via Papa Innocenzo XII,[['residential', -1], ['residential', -1]]
Via Angelo Bassi,[['residential', -1]]
Strada Nucciaserra,[['pedestrian', -1]]
Via Spalato,[['residential', -1]]
Strada Attolini,[['pedestrian', -1]]
Via Istria,[['residential', -1]]
Via Generale Dalla Chiesa,[['service', -1]]
Vico San Gaetano,[['pedestrian', -1]]
Via Carlo Pisacane,[['residential', -1], ['residential', -1]]
Viale Orazio Flacco,[['tertiary', -1], ['tertiary', -1]]
Via Messapia,[['residential', -1]]
Via Siponto,[['unclassified', -1], ['unclassified', -1]]
Piazzale Don Bosco,[['pedestrian', -1]]
Via Edmondo Caccuri,[['residential', -1], ['unclassified', -1], ['residential', -1], ['residential', -1], ['residential', -1]]
Angiulli,[['service', -1], ['service', -1], ['service', -1]]
Viale Tirreno,[['pedestrian', -1]]
Via Caduti del lavoro,[['unclassified', -1]]
Via dei Falegnami,[['unclassified', -1]]
Piazza Mercantile,[['pedestrian', -1]]
Vico Capurso,[['residential', -1]]
Via Giorgio Skanderbeg Castriota,[['residential', -1]]
Via Pionieri del Commercio Barese,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Via Daniele Petrera,[['residential', -1], ['residential', -1]]
Viale Francesco de Blasio,[['tertiary', -1], ['tertiary', -1]]
Via Giorgio la Pira,[['unclassified', -1]]
Via Guglielmo Appulo,[['unclassified', -1]]
Corso Alcide De Gasperi,[['residential', '20']]
Stradella Massimi,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Via Andrea da Bari,[['residential', -1], ['residential', -1], ['residential', -1]]
Via Ricciotto Canudo,[['residential', -1]]
Via Guido De Ruggiero,[['residential', -1]]
Via Giosuè Carducci,[['residential', -1], ['residential', -1]]
Via Gaetano Filangieri,[['residential', -1]]
Lungomare Imperatore Augusto,[['secondary', -1], ['secondary', -1]]
Via Biagio Grimaldi,[['residential', -1], ['residential', -1]]
Via Magna Grecia,[['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Via Olbia,[['residential', '50']]
Via Giuseppe Rocca,[['unclassified', -1]]
Via Nazionale,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['unclassified', -1], ['tertiary', -1]]
