Viale Indipendenza,-1
Via G. Meda,-1
Pero Nord,-1
Viale Longarone,-1
Via Manfredo Fanti,-1
Via Agostino Novella,30
Via Platani,30
Via privata Pantelleria,30
Via Carlo Bo,-1
Via Giuseppe Ripamonti,70
Via Lampugnano,50
Via Enzo Ferrieri,-1
Via Marco de Marchi,-1
Via Marco Formentini,-1
Piazza Don Piero Carcano,-1
Via dei Gladioli,30
Via don Giuseppe Coppi,30
Via Carabinieri Caduti,30
Via Marco Antonio Bragadino,30
Via Solari,30
Largo Salvatore Quasimodo,-1
Viale Giacomo Matteotti,30
Via Formenti,30
Piazza Tito Minniti,30
Via 2 Giugno,30
Via Scotti,30
Via Giovanni Pascoli,30
Via Giulio Cesare Gabussi,-1
Largo Gustav Mahler,50
Via Laurana,-1
Via della Chimica,-1
Via Gian Francesco Pizzi,30
Via dalla Chiesa,30
Piazzale Alessandrini,30
Via Giuseppe Pecchio,30
Viale Bligny,50
Via Gianfranco Mattei,30
Via Carlo Armellini,30
Piazza Libero Grassi,30
Piazza XXIV Maggio,-1
Largo Vulci,-1
Strada Comunale alla Cascina Rossino,-1
Piazza Emilia,70
Via degli Orti,30
Via Finale,30
Viale Spagna,50
Via Uberto Crivelli,30
Via Uboldo,30
Via Cristoforo Benzi,30
Piazza Greco,30
Via Giovanni Pierluigi da Palestrina,30
Via privata Paolo Giorza,30
Via dei Gradenigo,30
Via S. Rocco,30
Via Rancilio,-1
Via Giovanni da Milano,-1
Largo Volontari del Sangue,50
Via Padre Gerardo Beccaro,30
Viale Berbera,50
Via privata Stefanardo da Vimercate,30
Via Orfino Giudice,30
Piazzale Ferrara,30
Piazza 5 giornate,30
Piazza Simone Bolivar,70
Via P. Gramegna,30
Via Generale Carlo Alberto Dalla Chiesa,50
Via Attilio Cassoni,30
Via Raffallo Sanzio,-1
Via Iginio Bermani,30
Via Carlo Samiolo,30
Via Antonio Beretta,30
Via San Pio da Pietrelcina,-1
Via Bonvesin Della Riva,-1
Viale al Cimitero,-1
Via Giacinto Gallina,30
Via Unica Sorigherio,30
Via Paolo IV,30
Via Andrea del Verrocchio,-1
Via Monsignor Oscar Arnulfo Romero,30
Via Elia Lombardini,30
Arese-Villoresi,-1
Via Don Davide Albertario,30
Via al Cimitero,50
Via Cavalletti,-1
Via Val Vigezzo,-1
Via degli Assereto,-1
Via Como,30
Via Vincenzo da Seregno,-1
Via Gianni Caproni,30
Via privata Benvenuto Cellini,30
Via Fratelli Zoia,30
Via Mike Bongiorno,-1
Via Giuseppe Antonio Borgese,-1
Via Giovanni Battista Grassi,30
Via Marcello Prestinari,30
Via Gerolamo Turroni,30
Via Antonio Caccianino,30
Via Sagunto,30
Via Martiri al Belfiore,30
Via Monzasca,50
Via Don Luigi Quadri,30
Viale Federico Caprilli,50
Via Maria Cosway,30
Via Luigi Girardi,-1
Via del Pruno,30
Via del Bollo,30
Via Saverio Mercadante,30
Via Guido Gozzano,30
Via Giovanni Enrico Pestalozzi,30
Piazza degli Aquiloni,-1
Via Paul Valery,30
Via Fridtjof Nansen,30
Via Apelle,30
Vicolo Liborio Baldanza,30
Via Giuseppe Mengoni,-1
Via Vittuone,30
Viale Cooperazione,50
Via Fiume,30
Via Francesco Merli,30
Via Simone Saint Bon,50
Parco Perlasca,-1
Viale Giuseppe Luraghi,50
Via Cavriana,-1
Via Generale Paolo Griffini,30
Via privata Armida Barelli,30
Via Luigi Talamoni,-1
Via vallassa,-1
Viale Rinascita,30
Via Abba,30
Via Arcivescovo Calabiana,30
Via Verdi,30
Via Isola Guarnieri,-1
Via dei Larici,30
Via G. Leopardi,30
Vicolo Scuole,30
Viale Sicilia,30
Via Rutilia,30
Via Privata Decemviri,30
Vicolo San Martino,30
Via Montesanto,30
Via Francesco Martinengo,30
Via Cartesio,-1
Via Fermi,30
Via Fedele Borghi,-1
Via Nicola Palmieri,30
Via Salvo D’Acquisto,30
Via Corrado II Il Salico,30
Via Umberto Masotto,30
Piazzale Salvatore Farina,30
Via Vincenzo Giordano Orsini,30
Via Cosimo Del Fante,-1
Via Alessandro Arnaboldi,30
Via Civitavecchia,30
Via crotta,-1
Via Marostica,-1
Via Don Castiglioni,30
Via Pozzetti,30
Via Stella Rossa,50
Piazza San Magno,-1
Via degli Artaria,30
Via privata Passarella,-1
Via Secchia,30
Piazza Martiri di Belfiore,-1
Via 20 Luglio,30
Via Castellammare,50
Via privata Giuseppe Ugolini,30
Via Uberto Dell'Orto,30
Via San Marco,30
Via per Pogliano,-1
Brugherio,-1
Via Davide Campari,30
Via privata Gaio Valerio Catullo,30
Via dell'Artgianato,-1
Ponte dei Leoni,30
Via Madonna Assunta,-1
Via Giovanni Battista Sammartini,30
Via Val Passiria,30
Via Dottor G. Picoco,50
Via Paolo Segneri,30
Via Martiri della Cagnola,30
Via Roberto Tremelloni,30
Via Francesco Novati,30
Via Gallarata,30
Tangenziale Sud Lodi,90
Via Emilio Salgari,30
Piazzetta Reale,-1
Viale Michele Trombello,50
Via Giulio Centurelli,50
Via Giuseppe Ponzio,50
Via Gottardo Delfinoni,30
Via Goffredo Mameli,30
Piazza Ezio Vanoni,30
Vicolo Carsana,30
Via Petrarca,30
Via Montirone,-1
Via Melloni,30
Via Giovanni e Matteo Della Chiesa,30
Via Ruggero Leoncavallo,70
Via Giacinti,-1
Via E. Fermi,30
Via Dionigi Biancardi,30
Strada Provinciale 104,70
Strada Provinciale 107,-1
Via Carlo Gaviraghi,-1
Galleria Vimercate I,130
Strada Provinciale 103,50
Via Montenero,50
Via Primo Maggio,30
Via Papa Giovanni Paolo II,30
Via Monte Palanzone,30
Via Gardone,30
Via Intra,-1
Via Privata Filippo Lavagna,-1
Piazza Salvador Allende,30
Via Severino Villa,30
Via Weil Weiss,30
Passaggio Suor Rosa Sozzi,-1
Via Martiri delle Foibe,30
Via Antonio Berlese,-1
Piazza del Popolo,50
Via Caduti Bollatesi,50
Via Privata Liguria,30
Via Giovanni Battista Moroni,30
Via Sant'Eusebio,30
Via Lovanio,30
Vicolo Brenta,30
Via Comune Antico,30
Via privata Cairoli,-1
Piazza Bruno Buozzi,-1
Via Eugenio Balzan,30
Via privata Nerviano,30
Piazza Maggiore,30
Via Monte San Genesio,-1
Via XI Febbraio,70
Vicolo Torriani,-1
Via privata Perugia,-1
Via privata Padre Reginaldo Giuliani,30
Via Giovanni Gherardini,30
Via Rita Levi Montalcini,-1
Piazza Giuseppe Verdi,30
Via Pesa del Lino,30
Via Fratelli Bossi,-1
Terminal Roserio,-1
Via Col di Tenda,30
Via Pizzo Tre Signori,-1
Via Oriana Fallaci,30
Piazza del Tricolore,50
Via Paolo Falcone e Giovanni Borsellino,30
Via Scoccimarro,-1
Piazza Orsa Maggiore,-1
Via Rino Gaetano,30
Carrobbio,30
Piazza Balilla Paganelli,-1
Via Gino Severini,30
Via del Paradiso,30
Via Eugenio Baioni,30
Strada Casalina,-1
Via Carlo Ravizza,30
Via Mahatma Gandhi,30
Via privata Nicolò Alunno,30
Via Alberto da Gandino,-1
Via Gian Francesco Parravicini,30
Via Vittorio Bergomi,30
Via fratelli Vigorelli,30
Via Tirso,30
Via Opifici,30
Via privata Golfo degli Aranci,-1
Via Franco Verga,30
Via Remo Brambilla,30
Via Carlo Poma,30
Via Monte Camino,30
Via Socrate,30
Via Carcassola,30
Via Salvo D'Acquisto,30
Via Palmi,30
Via Lodino,30
Via Cividale,30
Via 8 ottobre 2001,50
Viale 15,-1
Largo Cellere,30
Via dei ciclamini,30
Via Aldo Lusardi,30
Via Crocefisso,30
Via Alfredo Oriani,30
Via Giuseppe Govone,-1
Via delle Azzalee,30
Vicolo Santa Maria degli Angeli,-1
Via Bisanzio,30
Via dei Tulipani,30
Via I° Maggio,30
Via Vincenzo Civerchio,30
Via F.lli Cervi,30
Via 4 Novembre,30
Via Corrado Guglielmo Rontgen,30
Via Paolo Rizzi,30
Via Gerli,30
Via Salemi,30
Piazza Grigia,-1
Via Guglielmo Pepe,30
Via per Masate,50
Via Lorenzini,-1
Via Caccialepori,30
Via Boccherini,-1
Via Monte Grappa,30
Via Trebbia,30
Via Alfonso Capecelatro,-1
Via Jacopo della Quercia,30
Via Giuseppe Brentano,30
