Via delle Croci,[['tertiary', -1], ['residential', -1], ['residential', -1]]
Vicolo San Giuseppe d'Arimatea,[['service', -1]]
Via Monte Le Merle,[['residential', -1]]
Via dei Credenzieri,[['residential', -1]]
via Furetto Orazio,[['residential', -1]]
Via Giuseppe Giusti,[['residential', -1], ['residential', -1]]
Via Istria,[['residential', -1]]
Via Maggiore Francesco Perni,[['residential', -1]]
Via Villa Verona,[['residential', -1]]
Cortile Montecharo 2°,[['unclassified', -1]]
Via Cosenza,[['residential', -1]]
Via Giovanni Antonio Viperano,[['residential', -1]]
Via Ambra,[['service', -1]]
Vicolo dei Calzonai,[['service', -1]]
Via Gaetano Filangeri,[['residential', -1]]
Largo Giacomo Carissimi,[['residential', -1], ['residential', -1]]
Via Nicolò Spedaleri,[['residential', -1], ['residential', -1]]
Piazza Giuseppe Verdi,[['pedestrian', -1], ['residential', -1], ['secondary', -1], ['secondary', -1], ['pedestrian', -1], ['residential', -1], ['pedestrian', -1], ['residential', -1]]
Via Fratelli Orlando,[['residential', -1]]
Via Antonio Crescenzio,[['residential', -1]]
Largo Luigi Cherubini,[['residential', -1]]
Vicolo Leone,[['service', -1]]
Via Benedetto Castiglia,[['residential', -1]]
Via G. Cimabue,[['unclassified', -1]]
Via Giovanni da Verrazzano,[['residential', -1]]
Largo Olanda,[['residential', -1]]
Viale Regione Siciliana Nord Ovest,[['secondary_link', -1], ['trunk', '70'], ['trunk', '80'], ['tertiary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['tertiary', -1], ['trunk', '50'], ['trunk', '70'], ['trunk', '50'], ['trunk', '70'], ['secondary', -1], ['secondary', -1], ['trunk', '70'], ['trunk', '70'], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['trunk', '70'], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['tertiary', -1], ['secondary', -1], ['trunk', '70'], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['trunk', '70'], ['trunk', '70'], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Via Giovanni de Cosmi,[['residential', -1]]
Via Pietro D'aragona,[['residential', -1], ['residential', -1]]
Via Michele Amari,[['residential', -1]]
Via Generale Ameglio Giovanni,[['residential', '50'], ['residential', '50']]
Piazza Borgo Vecchio,[['unclassified', -1]]
Via Giovanni Bocchieri,[['residential', '40']]
Via Pietro Amodei,[['residential', -1]]
Via Collegio Romano,[['unclassified', -1]]
Via Antonino Cassarà,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Via Giovanni Villani,[['residential', -1]]
Via Fontana del Drago,[['tertiary', -1]]
Via Rosario Gerbasi,[['residential', -1]]
Via del Celso,[['residential', -1]]
Via Principe di Resuttano,[['pedestrian', -1]]
Salita dell'Annunziata,[['service', -1]]
Vicolo Scicli,[['service', -1]]
Via A. lo Monaco Ciaccio,[['unclassified', -1]]
Via Matteo Dominici,[['residential', -1]]
Piazza Uditore,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Vicolo Tunisi,[['pedestrian', -1]]
Via Morozzo della Rocca,[['residential', '50'], ['residential', '50'], ['residential', '50']]
Vicolo Cappellieri,[['service', -1]]
Via dei Tornieri,[['residential', -1]]
Via Di Liberti,[['tertiary', -1]]
Via F. di Giovanni,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Via Giuseppe Sciuti,[['secondary', -1], ['secondary', -1], ['secondary', -1]]
Via D. Tempio,[['unclassified', -1]]
Via Tasca Lanza,[['secondary', -1]]
Via Carmelo Raiti,[['unclassified', -1], ['unclassified', -1]]
Via Franz Fischietti,[['residential', -1]]
Via Regina Bianca,[['residential', -1]]
Viale del Fante,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Piazza Conte Federico,[['service', -1]]
Via Empedocle Restivo,[['secondary', -1], ['secondary', -1]]
Via Agrigento,[['residential', -1], ['residential', -1], ['tertiary', -1], ['residential', -1]]
Via Giovanni Mira,[['residential', -1]]
Via G. di Stefano,[['unclassified', -1]]
Via Luparello,[['tertiary', -1]]
Via Filippo Patti,[['residential', -1]]
Salita San Francesco,[['residential', -1]]
Via Fonderia Oretea,[['residential', -1]]
Via Salemi,[['secondary', -1]]
Piazza Micca,[['secondary', -1], ['secondary', -1], ['secondary', -1]]
Via Florio,[['residential', -1]]
