50.949446,6.995112,Karlsruher Straße
50.949449,6.995103,Karlsruher Straße
50.949478,6.995005,Karlsruher Straße
50.948995,6.998116,Karlsruher Straße
50.949558,6.994734,Karlsruher Straße
50.949148,6.99886,Karlsruher Straße
50.948995,6.997712,Karlsruher Straße
50.949607,6.994578,Pfälzischer Ring
50.950575,6.995366,Pfälzischer Ring
50.949299,6.995504,Karlsruher Straße
50.95167,6.996355,Pfälzischer Ring
50.952464,6.997497,Pfälzischer Ring
50.953414,6.998936,Pfälzischer Ring
50.954494,6.999613,Pfälzischer Ring
50.953456,7.001274,Wittener Straße
50.95601,7.00167,Rendsburger Platz
50.956195,7.000797,Rendsburger Platz
50.956771,7.001072,Bergischer Ring
50.957245,7.001256,Bergischer Ring
50.957394,7.001308,Bergischer Ring
50.957481,7.001345,Bergischer Ring
50.957483,7.001346,Bergischer Ring
50.957484,7.001347,Bergischer Ring
50.957493,7.001351,Bergischer Ring
50.957526,7.001366,Bergischer Ring
50.957615,7.001406,Bergischer Ring
50.957804,7.001505,Bergischer Ring
50.958093,7.001662,Bergischer Ring
50.958377,7.001818,Bergischer Ring
50.958597,7.001948,Bergischer Ring
50.958865,7.002115,Bergischer Ring
50.959059,7.002238,Bergischer Ring
50.95913,7.002283,Bergischer Ring
50.959196,7.002325,Bergischer Ring
50.959279,7.002378,Bergischer Ring
50.95935,7.002424,Bergischer Ring
50.959452,7.002474,
50.959639,7.002613,L 188
50.959881,7.002769,Bergischer Ring
50.960134,7.002925,Bergischer Ring
50.96025,7.002999,Bergischer Ring
50.960286,7.003022,Bergischer Ring
50.96029,7.003025,Bergischer Ring
50.96031,7.003038,Bergischer Ring
50.960426,7.003115,Bergischer Ring
50.960447,7.003129,Bergischer Ring
50.960499,7.003164,Bergischer Ring
50.960921,7.003404,Bergischer Ring
50.961318,7.003623,Bergischer Ring
50.961418,7.003695,Bergischer Ring
50.961435,7.003707,Bergischer Ring
50.961436,7.003708,Bergischer Ring
50.96148,7.00374,Bergischer Ring
50.961567,7.003804,Bergischer Ring
50.961568,7.003805,Bergischer Ring
50.961624,7.003846,Bergischer Ring
50.961685,7.003891,Bergischer Ring
50.961687,7.003893,Bergischer Ring
50.961713,7.003911,Bergischer Ring
50.961775,7.003957,B 51
50.961904,7.003771,B 51
50.961929,7.003724,B 51
50.961946,7.00369,B 51
50.96198,7.003619,B 51
50.962255,7.002618,Mülheimer Brücke
50.963064,6.999668,Mülheimer Brücke
50.964138,6.996177,Mülheimer Brücke
50.965219,6.992664,Mülheimer Brücke
50.966519,6.98938,Niehler Gürtel
50.966008,6.99014,Mülheimer Brücke
50.968802,6.987969,Niehler Gürtel
50.969246,6.987496,Niehler Gürtel
50.970062,6.984859,Niehler Gürtel
50.969376,6.987302,Niehler Gürtel
50.970417,6.982863,
50.971052,6.982577,Am Niehler Hafen
50.971545,6.982202,Hansekai
50.97239,6.980501,Am Niehler Hafen
50.973735,6.978285,Westkai
50.975258,6.976337,Westkai
50.944736,6.995159,Straße des 17. Juni
50.9463,6.995579,
50.946441,6.994574,Stadtautobahn
50.945574,6.991285,Stadtautobahn
50.9462,6.987449,Stadtautobahn
50.950192,6.982468,Zoobrücke
50.955622,6.973875,Zoobrücke
50.957672,6.970047,Amsterdamer Straße
50.957728,6.967652,Amsterdamer Straße
50.974048,6.969409,Amsterdamer Straße
50.974426,6.969791,Friedrich-Karl-Straße
50.975094,6.974241,Boltensternstraße
50.976273,6.973816,
50.976901,6.974447,Westkai
50.975214,6.974391,
50.976759,6.974584,Westkai
50.978595,6.972927,Westkai
50.976611,6.974631,
50.980228,6.971212,Westkai
50.964991,6.96886,Amsterdamer Straße
50.97439,6.969429,Amsterdamer Straße
50.981593,6.96815,Boltensternstraße
50.98234,6.968702,Am Niehler Hafen
50.981908,6.969665,Westkai
50.968843,6.969202,Amsterdamer Straße
50.975539,6.969341,Amsterdamer Straße
50.982321,6.968662,Am Niehler Hafen
50.98319,6.96799,Niehler Damm
50.982445,6.968375,Niehler Damm
50.985039,6.967047,Niehler Damm
50.982524,6.968355,Niehler Damm
50.986855,6.965868,Niehler Damm
50.965782,6.968943,Amsterdamer Straße
50.988655,6.96466,Niehler Damm
50.990462,6.963422,Niehler Damm
50.992274,6.962192,Niehler Damm
50.994145,6.96108,Niehler Damm
50.995981,6.960263,Niehler Damm
50.99631,6.960127,Niehler Damm
50.996375,6.960112,Niehler Damm
50.996446,6.960096,St.-Leonardus-Straße
50.99625,6.958562,Bremerhavener Straße
50.982436,6.967382,Industriestraße
50.984461,6.962385,Industriestraße
50.988585,6.955542,Industriestraße
50.993607,6.948958,Industriestraße
50.9947,6.949464,Bremerhavener Straße
50.995996,6.955903,Bremerhavener Straße
50.98535,6.960779,Industriestraße
50.991751,6.951039,Industriestraße
50.993708,6.948933,Industriestraße
50.994687,6.949429,Bremerhavener Straße
50.995727,6.952697,Bremerhavener Straße
50.995467,6.951822,Bremerhavener Straße
50.957608,6.967775,Amsterdamer Straße
50.981894,6.968018,Industriestraße
50.986579,6.958767,Industriestraße
50.990057,6.953243,Industriestraße
50.995094,6.949227,Bremerhavener Straße
50.985095,6.961215,Industriestraße
50.994451,6.949235,Niehler Ei
50.995536,6.94853,Niehler Ei
50.995419,6.948712,Niehler Ei
50.995712,6.947419,Niehler Ei
50.994938,6.949083,Niehler Ei
50.99643,6.947258,Industriestraße
51.003004,6.947246,Industriestraße
51.003636,6.950206,
51.002631,6.950243,Geestemünder Straße
51.002655,6.944966,Geestemünder Straße
51.003386,6.944597,Johann-Maria-Farina-Straße
51.003574,6.947,
50.995514,6.946787,Industriestraße
50.994699,6.949179,Niehler Ei
50.995602,6.948428,Niehler Ei
50.995612,6.947042,Niehler Ei
50.994874,6.946363,Bremerhavener Straße
50.994797,6.94612,Bremerhavener Straße
50.995115,6.943884,Bremerhavener Straße
50.995699,6.947334,Niehler Ei
50.994843,6.946311,Bremerhavener Straße
50.994858,6.94509,Bremerhavener Straße
50.996149,6.940399,Bremerhavener Straße
50.99709,6.937802,Bremerhavener Straße
50.997335,6.936688,Militärringstraße
50.997523,6.935361,Militärringstraße
50.997221,6.937309,Bremerhavener Straße
50.997762,6.933542,Militärringstraße
50.98235,6.967533,Industriestraße
50.998213,6.929994,Militärringstraße
50.998504,6.927716,Militärringstraße
50.998507,6.927696,Militärringstraße
50.998528,6.927536,Militärringstraße
50.997283,6.937007,Neusser Landstraße
50.99877,6.925665,Militärringstraße
50.999249,6.922081,Militärringstraße
50.999783,6.918259,Militärringstraße
51.000189,6.91433,
51.000213,6.914055,
51.001984,6.913317,Mercatorstraße
51.000249,6.913884,
51.003931,6.913376,Mercatorstraße
51.005896,6.912412,Mercatorstraße
51.000294,6.913739,
51.007764,6.911481,Mercatorstraße
51.004093,6.913339,Mercatorstraße
51.009942,6.910123,Mercatorstraße
51.011819,6.908498,
51.009273,6.910702,Mercatorstraße
51.012103,6.908239,Oranjehofstraße
51.011769,6.907154,Haselnußweg
51.012096,6.906307,Haselnußweg
50.959069,6.966366,Innere Kanalstraße
50.959294,6.961082,Innere Kanalstraße
50.954226,6.946662,Innere Kanalstraße
50.953601,6.939243,Am Gleisdreieck
50.950382,6.937123,L 100
50.95057,6.935104,K 4
50.966945,6.921169,A 57
50.976319,6.915328,A 57
50.991771,6.898277,
50.994496,6.896765,
50.998578,6.902429,Militärringstraße
51.010833,6.895754,Stallagsweg
51.012703,6.899687,Stallagsweg
51.013344,6.903352,Zypressenstraße
51.012545,6.904582,Zypressenstraße
51.013335,6.90344,Zypressenstraße
50.992152,6.898,
50.99493,6.89682,Militärringstraße
51.012904,6.901672,Zypressenstraße
50.952636,6.923048,Ottostraße
50.952528,6.923029,Ottostraße
50.952348,6.922856,Ottostraße
50.952286,6.922878,Ottostraße
50.95226,6.922935,Ottostraße
50.952246,6.922986,Hüttenstraße
50.952364,6.924029,Hüttenstraße
50.952281,6.92421,Subbelrather Straße
50.952188,6.924309,Subbelrather Straße
50.952158,6.924342,Subbelrather Straße
50.951831,6.924985,Subbelrather Straße
50.951416,6.925799,Subbelrather Straße
50.951642,6.925352,Subbelrather Straße
50.951131,6.926371,Subbelrather Straße
50.950641,6.927438,Subbelrather Straße
50.95204,6.92457,Subbelrather Straße
50.950782,6.927128,Subbelrather Straße
50.950177,6.928563,Subbelrather Straße
50.949608,6.930044,Subbelrather Straße
50.950572,6.927588,Subbelrather Straße
50.949319,6.930729,Subbelrather Straße
50.94905,6.931554,Subbelrather Straße
50.948798,6.932212,
50.948643,6.932391,
50.948623,6.932416,
50.948472,6.932433,Innere Kanalstraße
50.947847,6.931666,Innere Kanalstraße
50.946493,6.930034,Innere Kanalstraße
50.945597,6.928946,Innere Kanalstraße
50.945569,6.928913,Innere Kanalstraße
50.945262,6.928551,Innere Kanalstraße
50.945142,6.92841,Innere Kanalstraße
50.942724,6.926614,Vogelsanger Straße
50.942627,6.926753,Innere Kanalstraße
50.94499,6.928529,Innere Kanalstraße
